topic_id,topic_name,field_name,field_id_scaled,domain_id,domain_name,domain_id_scaled
13849,Enterobacteriaceae and Cronobacter Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10012,Genetic diversity and population structure,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10120,Bacterial Genetics and Biotechnology,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10134,Inflammatory Bowel Disease,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10261,Genetic Associations and Epidemiology,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10594,Genetic and phenotypic traits in livestock,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10613,Virus-based gene therapy research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10702,Insect and Arachnid Ecology and Behavior,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10751,Forensic and Genetic Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10756,Estrogen and related hormone effects,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10769,BRCA gene mutations in cancer,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11077,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11171,Diabetes and associated disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11213,Genomic variations and chromosomal abnormalities,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11214,Human-Animal Interaction Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11310,Connective tissue disorders research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11353,Venomous Animal Envenomation and Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11374,Cleft Lip and Palate Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11412,Genetic and Kidney Cyst Diseases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11468,Genetic Mapping and Diversity in Plants and Animals,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11642,Genomics and Rare Diseases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11679,Craniofacial Disorders and Treatments,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11764,Evolution and Genetic Dynamics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11772,Genetics and Neurodevelopmental Disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11928,Genetic Syndromes and Imprinting,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11968,High Altitude and Hypoxia,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11974,Lepidoptera: Biology and Taxonomy,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12232,"Yersinia bacterium, plague, ectoparasites research","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12355,Genetic and rare skin diseases.,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12370,Advances in Cucurbitaceae Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12447,Spider Taxonomy and Behavior Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12749,"Race, Genetics, and Society","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12919,Blood disorders and treatments,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12924,Dermatological and Skeletal Disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12929,Animal Genetics and Reproduction,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12989,Ocular Disorders and Treatments,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
13199,Digestive system and related health,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
13354,Genetics and Physical Performance,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
13664,Genome Rearrangement Algorithms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
13984,"Nutrition, Genetics, and Disease","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
14333,Dermatoglyphics and Human Traits,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10015,Genomics and Phylogenetic Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10044,Protein Structure and Dynamics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10066,Gut microbiota and health,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10123,DNA Repair Mechanisms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10169,Protein Kinase Regulation and GTPase Signaling,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10207,Advanced biosensing and bioanalysis techniques,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10222,Genomics and Chromatin Dynamics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10240,Plant tissue culture and regeneration,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10268,Developmental Biology and Gene Regulation,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10269,Epigenetics and DNA Methylation,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10294,Cell death mechanisms and regulation,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10301,Mitochondrial Function and Pathology,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10303,Photosynthetic Processes and Mechanisms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10404,Enzyme Catalysis and Immobilization,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10407,Lipid Membrane Structure and Behavior,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10422,Angiogenesis and VEGF in Cancer,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10432,DNA and Nucleic Acid Chemistry,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10441,Muscle Physiology and Disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10493,Ion channel regulation and function,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10497,Fungal and yeast genetics research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10505,Pluripotent Stem Cells Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10521,RNA and protein synthesis mechanisms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10593,Bacterial biofilms and quorum sensing,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10602,Glycosylation and Glycoproteins Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10604,RNA Research and Splicing,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10621,Gene Regulatory Network Analysis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10691,Retinal Development and Disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10724,Ion Transport and Channel Regulation,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10725,RNA Interference and Gene Delivery,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10773,Extracellular vesicles in disease,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10836,Metabolomics and Mass Spectrometry Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10878,CRISPR and Genetic Engineering,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10885,Gene expression and cancer classification,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10887,Bioinformatics and Genomic Networks,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10911,Chemical Synthesis and Analysis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10929,Wnt/β-catenin signaling in development and cancer,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10932,Microbial Metabolic Engineering and Bioproduction,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10934,Heat shock proteins research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
10952,PI3K/AKT/mTOR signaling in cancer,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11041,Ubiquitin and proteasome pathways,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11072,Peroxisome Proliferator-Activated Receptors,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11075,Insect Resistance and Genetics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11078,Inflammasome and immune disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11124,Protein purification and stability,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11178,Receptor Mechanisms and Signaling,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11219,Bone Metabolism and Diseases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11237,Plant Gene Expression Analysis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11289,Single-cell and spatial transcriptomics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11305,"Amyloidosis: Diagnosis, Treatment, Outcomes","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11308,Sphingolipid Metabolism and Signaling,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11332,"Genomics, phytochemicals, and oxidative stress","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11335,Prion Diseases and Protein Misfolding,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11339,"Metabolism, Diabetes, and Cancer","Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11385,Natural product bioactivities and synthesis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11480,Connexins and lens biology,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11482,RNA modifications and cancer,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11501,TGF-β signaling in diseases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11515,Bacillus and Francisella bacterial research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11533,Melanoma and MAPK Pathways,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11559,Retinoids in leukemia and cellular processes,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11561,Protein Hydrolysis and Bioactive Peptides,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11663,Viral Infectious Diseases and Gene Expression in Insects,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11677,Congenital heart defects research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11710,Biomedical Text Mining and Ontologies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11736,Histone Deacetylase Inhibitors Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11765,Circular RNAs in diseases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11786,Geomagnetism and Paleomagnetism Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11818,Nicotinic Acetylcholine Receptors Study,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11841,Nuclear Structure and Function,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11845,Cancer therapeutics and mechanisms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11848,Heme Oxygenase-1 and Carbon Monoxide,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11879,Protist diversity and phylogeny,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11882,Plant biochemistry and biosynthesis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11884,Redox biology and oxidative stress,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11889,Ginseng Biological Effects and Applications,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11908,Protein Interaction Studies and Fluorescence Analysis,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11919,dental development and anomalies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11924,Polyamine Metabolism and Applications,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11927,Plant Reproductive Biology,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11956,Sexual Differentiation and Disorders,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
11970,Molecular Biology Techniques and Applications,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12009,Hedgehog Signaling Pathway Studies,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12029,DNA and Biological Computing,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12030,S100 Proteins and Annexins,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12104,Protein Tyrosine Phosphatases,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12140,Renal and related cancers,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12187,Glutathione Transferases and Polymorphisms,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12215,Phytochemical Studies and Bioactivities,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12254,Machine Learning in Bioinformatics,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12257,Bioactive natural compounds,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12287,Fibroblast Growth Factor Research,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12360,Plant-derived Lignans Synthesis and Bioactivity,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12388,Identification and Quantification in Food,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
12412,Enzyme function and inhibition,"Biochemistry, Genetics and Molecular Biology",1,1,Life Sciences,0
